2025-10-15 00:07:49.515 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:55.545 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:07:58.181 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:04.749 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:10.827 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:14.528 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:19.422 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:24.382 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:29.429 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:33.159 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:39.568 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:43.213 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:48.262 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:53.234 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:08:58.244 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:03.834 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:08.290 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:14.450 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:18.190 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:24.411 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
